Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node6,0.215,0.1133333333333333,1.1,1.09,0.0,0.0,19.3,704.0,0.0,0.6875,1e-06,reportStatus_report_100_20250324-214240.html,100
/node3,0.2116666666666666,0.1066666666666666,1.02,0.946,0.0,0.0,4.0,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node1,0.4983333333333333,0.2191666666666666,2.3,2.3,0.0,0.0,9.14,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node4,0.2266666666666666,0.13,0.881,0.86,0.0,0.0,8.87,132.0,0.0,0.1289,0.0,reportStatus_report_100_20250324-214240.html,100
/node5,0.2108333333333333,0.1075,0.86,0.842,0.0,0.0,9.11,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node2,0.2091666666666666,0.1066666666666666,0.936,0.912,0.0,0.0,8.29,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node6,0.215,0.1133333333333333,1.1,1.09,0.0,0.0,19.3,704.0,0.0,0.6875,1e-06,reportStatus_report_100_20250324-214240.html,100
/node3,0.2116666666666666,0.1066666666666666,1.02,0.946,0.0,0.0,4.0,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node1,0.4983333333333333,0.2191666666666666,2.3,2.3,0.0,0.0,9.14,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node4,0.2266666666666666,0.13,0.881,0.86,0.0,0.0,8.87,132.0,0.0,0.1289,0.0,reportStatus_report_100_20250324-214240.html,100
/node5,0.2108333333333333,0.1075,0.86,0.842,0.0,0.0,9.11,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node2,0.2091666666666666,0.1066666666666666,0.936,0.912,0.0,0.0,8.29,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-214240.html,100
/node6,0.21,0.1041666666666666,1.28,1.27,0.0,0.0,4.64,164.0,0.0,0.1602,0.0,reportStatus_report_100_20250324-231754.html,100
/node3,0.2675,0.1191666666666666,1.2,1.14,0.0,0.0,8.88,20.0,0.0,0.0195,0.0,reportStatus_report_100_20250324-231754.html,100
/node1,0.5958333333333333,0.215,1.69,1.58,0.0,0.0,11.3,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-231754.html,100
/node4,0.1949999999999999,0.105,1.07,1.06,0.0,0.0,6.92,52.0,0.0,0.0508,0.0,reportStatus_report_100_20250324-231754.html,100
/node5,0.6233333333333334,0.1766666666666666,1.12,1.05,0.0,0.0,6.92,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-231754.html,100
/node2,0.1933333333333333,0.1041666666666666,1.1,1.1,0.0,0.0,9.9,188.0,0.0,0.1836,0.0,reportStatus_report_100_20250324-231754.html,100
/node6,0.21,0.1041666666666666,1.28,1.27,0.0,0.0,4.64,164.0,0.0,0.1602,0.0,reportStatus_report_100_20250324-231754.html,100
/node3,0.2675,0.1191666666666666,1.2,1.14,0.0,0.0,8.88,20.0,0.0,0.0195,0.0,reportStatus_report_100_20250324-231754.html,100
/node1,0.5958333333333333,0.215,1.69,1.58,0.0,0.0,11.3,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-231754.html,100
/node4,0.1949999999999999,0.105,1.07,1.06,0.0,0.0,6.92,52.0,0.0,0.0508,0.0,reportStatus_report_100_20250324-231754.html,100
/node5,0.6233333333333334,0.1766666666666666,1.12,1.05,0.0,0.0,6.92,0.0,0.0,0.0,0.0,reportStatus_report_100_20250324-231754.html,100
/node2,0.1933333333333333,0.1041666666666666,1.1,1.1,0.0,0.0,9.9,188.0,0.0,0.1836,0.0,reportStatus_report_100_20250324-231754.html,100
/node6,0.2125,0.1116666666666666,1.37,1.37,0.0,0.0,8.88,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node3,0.2091666666666666,0.1066666666666666,1.28,1.27,0.0,0.0,28.9,8.0,0.0,0.0078,0.0,reportStatus_report_100_20250324-234129.html,100
/node1,0.3541666666666667,0.1491666666666666,1.52,1.51,0.0,0.0,59.5,412.0,0.0001,0.4023,0.0,reportStatus_report_100_20250324-234129.html,100
/node4,0.7799999999999999,0.2025,1.33,1.31,0.0,0.0,32.4,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node5,0.27,0.1433333333333333,1.34,1.32,0.0,0.0,28.9,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node2,1.3883333333333334,0.3516666666666666,1.74,1.65,0.0,0.0,56.8,292.0,0.0001,0.2852,0.0,reportStatus_report_100_20250324-234129.html,100
/node6,0.2125,0.1116666666666666,1.37,1.37,0.0,0.0,8.88,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node3,0.2091666666666666,0.1066666666666666,1.28,1.27,0.0,0.0,28.9,8.0,0.0,0.0078,0.0,reportStatus_report_100_20250324-234129.html,100
/node1,0.3541666666666667,0.1491666666666666,1.52,1.51,0.0,0.0,59.5,412.0,0.0001,0.4023,0.0,reportStatus_report_100_20250324-234129.html,100
/node4,0.7799999999999999,0.2025,1.33,1.31,0.0,0.0,32.4,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node5,0.27,0.1433333333333333,1.34,1.32,0.0,0.0,28.9,4.0,0.0,0.0039,0.0,reportStatus_report_100_20250324-234129.html,100
/node2,1.3883333333333334,0.3516666666666666,1.74,1.65,0.0,0.0,56.8,292.0,0.0001,0.2852,0.0,reportStatus_report_100_20250324-234129.html,100
/node6,1.0041666666666669,0.3799999999999999,1.48,1.47,0.0,0.0,11.1,0.465,0.0,0.0005,0.0,reportStatus_report_100_20250325-000604.html,100
/node3,0.1941666666666666,0.0974999999999999,1.58,1.58,0.0,0.0,15.7,0.0,0.0,0.0,0.0,reportStatus_report_100_20250325-000604.html,100
/node1,0.245,0.1208333333333333,1.68,1.68,0.0,0.0,7.96,0.172,0.0,0.0002,0.0,reportStatus_report_100_20250325-000604.html,100
/node4,0.5583333333333333,0.1666666666666666,1.48,1.48,0.0,0.0,11.7,0.0,0.0,0.0,0.0,reportStatus_report_100_20250325-000604.html,100
/node5,0.6958333333333333,0.1866666666666666,1.48,1.48,0.0,0.0,12.1,0.0,0.0,0.0,0.0,reportStatus_report_100_20250325-000604.html,100
/node2,0.6124999999999999,0.2591666666666666,2.56,1.96,0.0,0.0,8.45,1.77,0.0,0.0017,0.0,reportStatus_report_100_20250325-000604.html,100
/node6,1.0041666666666669,0.3799999999999999,1.48,1.47,0.0,0.0,11.1,0.465,0.0,0.0005,0.0,reportStatus_report_100_20250325-000604.html,100
