Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node6,1.4466666666666663,0.8175,1.47,1.47,0.0,0.0,7.37,0.375,0.0,0.0004,0.0,reportStatus_report_80_20250325-000509.html,80
/node3,0.9175,0.3575,1.57,1.57,0.0,0.0,58.9,2.54,0.0001,0.0025,0.0,reportStatus_report_80_20250325-000509.html,80
/node1,0.6966666666666667,0.3625,1.67,1.67,0.0,0.0,22.3,0.0195,0.0,0.0,0.0,reportStatus_report_80_20250325-000509.html,80
/node4,0.8808333333333334,0.3,1.48,1.47,0.0,0.0,59.1,2.31,0.0001,0.0023,0.0,reportStatus_report_80_20250325-000509.html,80
/node5,0.9175,0.3075,1.48,1.48,0.0,0.0,59.0,1.22,0.0001,0.0012,0.0,reportStatus_report_80_20250325-000509.html,80
/node2,1.4366666666666663,0.7991666666666667,1.71,1.71,0.0,0.0,22.3,0.621,0.0,0.0006,0.0,reportStatus_report_80_20250325-000509.html,80
/node6,1.4466666666666663,0.8175,1.47,1.47,0.0,0.0,7.37,0.375,0.0,0.0004,0.0,reportStatus_report_80_20250325-000509.html,80
/node3,0.9175,0.3575,1.57,1.57,0.0,0.0,58.9,2.54,0.0001,0.0025,0.0,reportStatus_report_80_20250325-000509.html,80
/node1,0.6966666666666667,0.3625,1.67,1.67,0.0,0.0,22.3,0.0195,0.0,0.0,0.0,reportStatus_report_80_20250325-000509.html,80
/node4,0.8808333333333334,0.3,1.48,1.47,0.0,0.0,59.1,2.31,0.0001,0.0023,0.0,reportStatus_report_80_20250325-000509.html,80
/node5,0.9175,0.3075,1.48,1.48,0.0,0.0,59.0,1.22,0.0001,0.0012,0.0,reportStatus_report_80_20250325-000509.html,80
/node2,1.4366666666666663,0.7991666666666667,1.71,1.71,0.0,0.0,22.3,0.621,0.0,0.0006,0.0,reportStatus_report_80_20250325-000509.html,80
/node6,0.1966666666666666,0.1016666666666666,1.36,1.34,0.0,0.0,19.3,112.0,0.0,0.1094,0.0,reportStatus_report_80_20250324-234054.html,80
/node3,0.1766666666666666,0.0941666666666666,1.26,1.25,0.0,0.0,5.87,4.0,0.0,0.0039,0.0,reportStatus_report_80_20250324-234054.html,80
/node1,0.1883333333333333,0.0941666666666666,1.5,1.49,0.0,0.0,8.77,24.0,0.0,0.0234,0.0,reportStatus_report_80_20250324-234054.html,80
/node4,0.1966666666666666,0.0991666666666666,1.3,1.3,0.0,0.0,8.82,0.0,0.0,0.0,0.0,reportStatus_report_80_20250324-234054.html,80
/node5,0.1916666666666666,0.0949999999999999,1.3,1.3,0.0,0.0,4.38,0.0,0.0,0.0,0.0,reportStatus_report_80_20250324-234054.html,80
/node2,0.445,0.1766666666666666,1.54,1.53,0.0,0.0,12.3,4.0,0.0,0.0039,0.0,reportStatus_report_80_20250324-234054.html,80
/node6,0.1966666666666666,0.1016666666666666,1.36,1.34,0.0,0.0,19.3,112.0,0.0,0.1094,0.0,reportStatus_report_80_20250324-234054.html,80
/node3,0.1766666666666666,0.0941666666666666,1.26,1.25,0.0,0.0,5.87,4.0,0.0,0.0039,0.0,reportStatus_report_80_20250324-234054.html,80
/node1,0.1883333333333333,0.0941666666666666,1.5,1.49,0.0,0.0,8.77,24.0,0.0,0.0234,0.0,reportStatus_report_80_20250324-234054.html,80
/node4,0.1966666666666666,0.0991666666666666,1.3,1.3,0.0,0.0,8.82,0.0,0.0,0.0,0.0,reportStatus_report_80_20250324-234054.html,80
/node5,0.1916666666666666,0.0949999999999999,1.3,1.3,0.0,0.0,4.38,0.0,0.0,0.0,0.0,reportStatus_report_80_20250324-234054.html,80
/node2,0.445,0.1766666666666666,1.54,1.53,0.0,0.0,12.3,4.0,0.0,0.0039,0.0,reportStatus_report_80_20250324-234054.html,80
