Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.9483333333333334,0.535,1.89,1.89,0.0,0.0,43.2,0.863,0.0,0.0008,0.0,reportStatus_report_200_20250325-005749.html,200
/node5,1.43,0.5725,1.88,1.88,0.0,0.0,39.4,0.0547,0.0,0.0001,0.0,reportStatus_report_200_20250325-005749.html,200
/node2,1.6558333333333335,0.8241666666666667,4.21,3.56,0.0,0.0,52.9,3.27,0.0001,0.0032,0.0,reportStatus_report_200_20250325-005749.html,200
/node6,1.288333333333333,0.6941666666666667,2.01,2.01,0.0,0.0,147.0,14.8,0.0001,0.0145,0.0,reportStatus_report_200_20250325-010631.html,200
/node3,1.0366666666666666,0.5808333333333333,1.93,1.92,0.0,0.0,23.1,0.0469,0.0,0.0,0.0,reportStatus_report_200_20250325-010631.html,200
/node1,1.0141666666666669,0.6216666666666667,2.02,2.01,0.0,0.0,16.9,3.44,0.0,0.0034,0.0,reportStatus_report_200_20250325-010631.html,200
/node4,1.534166666666667,0.7066666666666667,1.83,1.82,0.0,0.0,16.0,0.148,0.0,0.0001,0.0,reportStatus_report_200_20250325-010631.html,200
/node5,0.9758333333333334,0.6183333333333333,1.88,1.87,0.0,0.0,20.6,0.0195,0.0,0.0,0.0,reportStatus_report_200_20250325-010631.html,200
/node2,1.7275,0.8758333333333334,4.19,4.16,0.0,0.0,29.4,3.35,0.0,0.0033,0.0,reportStatus_report_200_20250325-010631.html,200
/node6,1.288333333333333,0.6941666666666667,2.01,2.01,0.0,0.0,147.0,14.8,0.0001,0.0145,0.0,reportStatus_report_200_20250325-010631.html,200
/node3,1.0366666666666666,0.5808333333333333,1.93,1.92,0.0,0.0,23.1,0.0469,0.0,0.0,0.0,reportStatus_report_200_20250325-010631.html,200
/node1,1.0141666666666669,0.6216666666666667,2.02,2.01,0.0,0.0,16.9,3.44,0.0,0.0034,0.0,reportStatus_report_200_20250325-010631.html,200
/node4,1.534166666666667,0.7066666666666667,1.83,1.82,0.0,0.0,16.0,0.148,0.0,0.0001,0.0,reportStatus_report_200_20250325-010631.html,200
/node5,0.9758333333333334,0.6183333333333333,1.88,1.87,0.0,0.0,20.6,0.0195,0.0,0.0,0.0,reportStatus_report_200_20250325-010631.html,200
/node2,1.7275,0.8758333333333334,4.19,4.16,0.0,0.0,29.4,3.35,0.0,0.0033,0.0,reportStatus_report_200_20250325-010631.html,200
/node6,1.5575,0.6683333333333333,1.96,1.95,0.0,0.0,32.4,1.36,0.0,0.0013,0.0,reportStatus_report_200_20250325-011434.html,200
/node3,1.0558333333333334,0.5158333333333334,1.96,1.95,0.0,0.0,18.7,10.6,0.0,0.0104,0.0,reportStatus_report_200_20250325-011434.html,200
/node1,1.1041666666666667,0.5583333333333333,2.08,2.05,0.0,0.0,23.1,14.5,0.0,0.0142,0.0,reportStatus_report_200_20250325-011434.html,200
/node4,1.4166666666666667,0.5691666666666667,1.88,1.87,0.0,0.0,24.1,7.85,0.0,0.0077,0.0,reportStatus_report_200_20250325-011434.html,200
/node5,1.5583333333333331,0.5725,1.89,1.87,0.0,0.0,22.6,16.2,0.0,0.0158,0.0,reportStatus_report_200_20250325-011434.html,200
/node2,2.183333333333333,1.0825,4.01,3.97,0.0,0.0,26.0,3.52,0.0,0.0034,0.0,reportStatus_report_200_20250325-011434.html,200
/node6,1.5575,0.6683333333333333,1.96,1.95,0.0,0.0,32.4,1.36,0.0,0.0013,0.0,reportStatus_report_200_20250325-011434.html,200
/node3,1.0558333333333334,0.5158333333333334,1.96,1.95,0.0,0.0,18.7,10.6,0.0,0.0104,0.0,reportStatus_report_200_20250325-011434.html,200
/node1,1.1041666666666667,0.5583333333333333,2.08,2.05,0.0,0.0,23.1,14.5,0.0,0.0142,0.0,reportStatus_report_200_20250325-011434.html,200
/node4,1.4166666666666667,0.5691666666666667,1.88,1.87,0.0,0.0,24.1,7.85,0.0,0.0077,0.0,reportStatus_report_200_20250325-011434.html,200
/node5,1.5583333333333331,0.5725,1.89,1.87,0.0,0.0,22.6,16.2,0.0,0.0158,0.0,reportStatus_report_200_20250325-011434.html,200
/node2,2.183333333333333,1.0825,4.01,3.97,0.0,0.0,26.0,3.52,0.0,0.0034,0.0,reportStatus_report_200_20250325-011434.html,200
