Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node3,0.0558333333333333,0.0341666666666666,0.799,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node1,0.0833333333333333,0.0458333333333333,2.29,2.29,0.0,0.0,3.43,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node4,0.0616666666666666,0.0366666666666666,0.771,0.77,0.0,0.0,2.7,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node5,0.06,0.0349999999999999,0.754,0.752,0.0,0.0,0.289,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node2,0.0558333333333333,0.0341666666666666,0.788,0.787,0.0,0.0,1.96,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node6,0.0541666666666666,0.0358333333333333,1.05,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node3,0.0558333333333333,0.0341666666666666,0.799,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node1,0.0833333333333333,0.0458333333333333,2.29,2.29,0.0,0.0,3.43,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node4,0.0616666666666666,0.0366666666666666,0.771,0.77,0.0,0.0,2.7,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node5,0.06,0.0349999999999999,0.754,0.752,0.0,0.0,0.289,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node2,0.0558333333333333,0.0341666666666666,0.788,0.787,0.0,0.0,1.96,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213224.html,20
/node6,0.0633333333333333,0.04,1.39,1.39,0.0,0.0,2.91,32.0,0.0,0.0312,0.0,reportStatus_report_20_20250324-235024.html,20
/node3,0.0591666666666666,0.0391666666666666,1.47,1.47,0.0,0.0,2.13,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node1,0.0616666666666666,0.0349999999999999,1.57,1.57,0.0,0.0,2.11,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node4,0.0633333333333333,0.0358333333333333,1.37,1.37,0.0,0.0,0.211,20.0,0.0,0.0195,0.0,reportStatus_report_20_20250324-235024.html,20
/node5,0.0925,0.0425,1.37,1.37,0.0,0.0,2.46,20.0,0.0,0.0195,0.0,reportStatus_report_20_20250324-235024.html,20
/node2,0.1108333333333333,0.06,2.45,2.45,0.0,0.0,2.37,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node6,0.0633333333333333,0.04,1.39,1.39,0.0,0.0,2.91,32.0,0.0,0.0312,0.0,reportStatus_report_20_20250324-235024.html,20
/node3,0.0591666666666666,0.0391666666666666,1.47,1.47,0.0,0.0,2.13,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node1,0.0616666666666666,0.0349999999999999,1.57,1.57,0.0,0.0,2.11,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node4,0.0633333333333333,0.0358333333333333,1.37,1.37,0.0,0.0,0.211,20.0,0.0,0.0195,0.0,reportStatus_report_20_20250324-235024.html,20
/node5,0.0925,0.0425,1.37,1.37,0.0,0.0,2.46,20.0,0.0,0.0195,0.0,reportStatus_report_20_20250324-235024.html,20
/node2,0.1108333333333333,0.06,2.45,2.45,0.0,0.0,2.37,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-235024.html,20
/node6,0.0641666666666666,0.0391666666666666,1.04,1.04,0.0,0.0,0.883,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node3,0.0558333333333333,0.0366666666666666,0.799,0.795,0.0,0.0,2.04,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node1,0.0825,0.0525,2.29,2.29,0.0,0.0,2.46,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node4,0.06,0.0349999999999999,0.769,0.768,0.0,0.0,2.07,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node5,0.0574999999999999,0.0358333333333333,0.749,0.749,0.0,0.0,0.863,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node2,0.0591666666666666,0.0366666666666666,0.786,0.784,0.0,0.0,2.64,12.0,0.0,0.0117,0.0,reportStatus_report_20_20250324-213149.html,20
/node6,0.0641666666666666,0.0391666666666666,1.04,1.04,0.0,0.0,0.883,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node3,0.0558333333333333,0.0366666666666666,0.799,0.795,0.0,0.0,2.04,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node1,0.0825,0.0525,2.29,2.29,0.0,0.0,2.46,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node4,0.06,0.0349999999999999,0.769,0.768,0.0,0.0,2.07,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node5,0.0574999999999999,0.0358333333333333,0.749,0.749,0.0,0.0,0.863,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-213149.html,20
/node2,0.0591666666666666,0.0366666666666666,0.786,0.784,0.0,0.0,2.64,12.0,0.0,0.0117,0.0,reportStatus_report_20_20250324-213149.html,20
/node6,0.08,0.0408333333333333,1.23,1.23,0.0,0.0,3.16,48.0,0.0,0.0469,0.0,reportStatus_report_20_20250324-231534.html,20
/node3,0.08,0.0391666666666666,1.04,1.03,0.0,0.0,2.0,176.0,0.0,0.1719,0.0,reportStatus_report_20_20250324-231534.html,20
/node1,0.1458333333333333,0.08,1.62,1.62,0.0,0.0,2.93,224.0,0.0,0.2188,0.0,reportStatus_report_20_20250324-231534.html,20
/node4,0.0741666666666666,0.04,1.02,1.02,0.0,0.0,0.535,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-231534.html,20
/node5,0.0758333333333333,0.0383333333333333,0.957,0.955,0.0,0.0,1.96,4.0,0.0,0.0039,0.0,reportStatus_report_20_20250324-231534.html,20
/node2,0.0766666666666666,0.0391666666666666,1.06,1.05,0.0,0.0,1.28,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-231534.html,20
/node6,0.08,0.0408333333333333,1.23,1.23,0.0,0.0,3.16,48.0,0.0,0.0469,0.0,reportStatus_report_20_20250324-231534.html,20
/node3,0.08,0.0391666666666666,1.04,1.03,0.0,0.0,2.0,176.0,0.0,0.1719,0.0,reportStatus_report_20_20250324-231534.html,20
/node1,0.1458333333333333,0.08,1.62,1.62,0.0,0.0,2.93,224.0,0.0,0.2188,0.0,reportStatus_report_20_20250324-231534.html,20
/node4,0.0741666666666666,0.04,1.02,1.02,0.0,0.0,0.535,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-231534.html,20
/node5,0.0758333333333333,0.0383333333333333,0.957,0.955,0.0,0.0,1.96,4.0,0.0,0.0039,0.0,reportStatus_report_20_20250324-231534.html,20
/node2,0.0766666666666666,0.0391666666666666,1.06,1.05,0.0,0.0,1.28,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-231534.html,20
/node6,0.0574999999999999,0.0341666666666666,1.3,1.3,0.0,0.0,2.65,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node3,0.0525,0.0308333333333333,1.23,1.23,0.0,0.0,4.15,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node1,0.1116666666666666,0.0541666666666666,1.47,1.47,0.0,0.0,1.48,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node4,0.0574999999999999,0.0408333333333333,1.28,1.27,0.0,0.0,3.43,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node5,0.0558333333333333,0.0333333333333333,1.28,1.28,0.0,0.0,2.82,8.0,0.0,0.0078,0.0,reportStatus_report_20_20250324-233909.html,20
/node2,0.0966666666666666,0.0508333333333333,2.04,1.6,0.0,0.0,1.35,64.0,0.0,0.0625,0.0,reportStatus_report_20_20250324-233909.html,20
/node6,0.0574999999999999,0.0341666666666666,1.3,1.3,0.0,0.0,2.65,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node3,0.0525,0.0308333333333333,1.23,1.23,0.0,0.0,4.15,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node1,0.1116666666666666,0.0541666666666666,1.47,1.47,0.0,0.0,1.48,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node4,0.0574999999999999,0.0408333333333333,1.28,1.27,0.0,0.0,3.43,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-233909.html,20
/node5,0.0558333333333333,0.0333333333333333,1.28,1.28,0.0,0.0,2.82,8.0,0.0,0.0078,0.0,reportStatus_report_20_20250324-233909.html,20
/node2,0.0966666666666666,0.0508333333333333,2.04,1.6,0.0,0.0,1.35,64.0,0.0,0.0625,0.0,reportStatus_report_20_20250324-233909.html,20
/node6,0.0474999999999999,0.03,1.52,1.52,0.0,0.0,2.11,0.191,0.0,0.0002,0.0,reportStatus_report_20_20250325-002818.html,20
/node3,0.0683333333333333,0.0366666666666666,1.61,1.61,0.0,0.0,0.539,0.348,0.0,0.0003,0.0,reportStatus_report_20_20250325-002818.html,20
/node1,0.0533333333333333,0.0316666666666666,2.8,2.79,0.0,0.0,3.42,0.918,0.0,0.0009,0.0,reportStatus_report_20_20250325-002818.html,20
/node4,0.0566666666666666,0.0325,1.47,1.47,0.0,0.0,0.535,0.125,0.0,0.0001,0.0,reportStatus_report_20_20250325-002818.html,20
/node5,0.0483333333333333,0.0308333333333333,1.48,1.48,0.0,0.0,1.39,0.75,0.0,0.0007,0.0,reportStatus_report_20_20250325-002818.html,20
/node2,0.0791666666666666,0.045,2.76,2.76,0.0,0.0,3.0,1.08,0.0,0.0011,0.0,reportStatus_report_20_20250325-002818.html,20
/node6,0.0474999999999999,0.03,1.52,1.52,0.0,0.0,2.11,0.191,0.0,0.0002,0.0,reportStatus_report_20_20250325-002818.html,20
/node3,0.0683333333333333,0.0366666666666666,1.61,1.61,0.0,0.0,0.539,0.348,0.0,0.0003,0.0,reportStatus_report_20_20250325-002818.html,20
/node1,0.0533333333333333,0.0316666666666666,2.8,2.79,0.0,0.0,3.42,0.918,0.0,0.0009,0.0,reportStatus_report_20_20250325-002818.html,20
/node4,0.0566666666666666,0.0325,1.47,1.47,0.0,0.0,0.535,0.125,0.0,0.0001,0.0,reportStatus_report_20_20250325-002818.html,20
/node5,0.0483333333333333,0.0308333333333333,1.48,1.48,0.0,0.0,1.39,0.75,0.0,0.0007,0.0,reportStatus_report_20_20250325-002818.html,20
/node2,0.0791666666666666,0.045,2.76,2.76,0.0,0.0,3.0,1.08,0.0,0.0011,0.0,reportStatus_report_20_20250325-002818.html,20
/node6,0.0574999999999999,0.0383333333333333,1.05,1.05,0.0,0.0,2.65,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node3,0.13,0.045,0.8,0.8,0.0,0.0,2.16,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node1,0.0833333333333333,0.0433333333333333,2.29,2.29,0.0,0.0,2.02,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node4,0.0641666666666666,0.0325,0.781,0.78,0.0,0.0,2.27,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node5,0.0633333333333333,0.0341666666666666,0.761,0.76,0.0,0.0,2.95,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node2,0.075,0.0383333333333333,0.797,0.795,0.0,0.0,2.71,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node6,0.0574999999999999,0.0383333333333333,1.05,1.05,0.0,0.0,2.65,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node3,0.13,0.045,0.8,0.8,0.0,0.0,2.16,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node1,0.0833333333333333,0.0433333333333333,2.29,2.29,0.0,0.0,2.02,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node4,0.0641666666666666,0.0325,0.781,0.78,0.0,0.0,2.27,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node5,0.0633333333333333,0.0341666666666666,0.761,0.76,0.0,0.0,2.95,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
/node2,0.075,0.0383333333333333,0.797,0.795,0.0,0.0,2.71,0.0,0.0,0.0,0.0,reportStatus_report_20_20250324-214004.html,20
