Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node4,0.0966666666666666,0.0525,1.38,1.37,0.0,0.0,2.49,40.0,0.0,0.0391,0.0,reportStatus_report_40_20250324-235059.html,40
/node5,0.1233333333333333,0.0633333333333333,1.38,1.38,0.0,0.0,5.1,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-235059.html,40
/node2,0.2625,0.1241666666666666,2.46,2.45,0.0,0.0,0.559,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-235059.html,40
/node6,0.0974999999999999,0.0499999999999999,1.06,1.06,0.0,0.0,4.62,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-214039.html,40
/node3,0.1058333333333333,0.0566666666666666,0.8,0.8,0.0,0.0,4.57,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node1,0.1691666666666666,0.0875,2.29,2.29,0.0,0.0,4.38,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node4,0.1016666666666666,0.0483333333333333,0.809,0.8,0.0,0.0,3.3,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node5,0.0958333333333333,0.0508333333333333,0.768,0.766,0.0,0.0,5.12,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node2,0.1091666666666666,0.0566666666666666,0.802,0.799,0.0,0.0,4.61,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node6,0.0974999999999999,0.0499999999999999,1.06,1.06,0.0,0.0,4.62,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-214039.html,40
/node3,0.1058333333333333,0.0566666666666666,0.8,0.8,0.0,0.0,4.57,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node1,0.1691666666666666,0.0875,2.29,2.29,0.0,0.0,4.38,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node4,0.1016666666666666,0.0483333333333333,0.809,0.8,0.0,0.0,3.3,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node5,0.0958333333333333,0.0508333333333333,0.768,0.766,0.0,0.0,5.12,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node2,0.1091666666666666,0.0566666666666666,0.802,0.799,0.0,0.0,4.61,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-214039.html,40
/node6,0.1066666666666666,0.0616666666666666,1.46,1.46,0.0,0.0,5.17,332.0,0.0,0.3242,0.0,reportStatus_report_40_20250325-000359.html,40
/node3,0.1091666666666666,0.0591666666666666,1.55,1.55,0.0,0.0,0.27,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node1,0.1066666666666666,0.0625,1.65,1.64,0.0,0.0,5.68,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node4,0.24,0.0941666666666666,1.45,1.45,0.0,0.0,3.61,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node5,0.1041666666666666,0.055,1.46,1.45,0.0,0.0,1.09,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node2,0.165,0.0833333333333333,1.71,1.7,0.0,0.0,5.78,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node6,0.1066666666666666,0.0616666666666666,1.46,1.46,0.0,0.0,5.17,332.0,0.0,0.3242,0.0,reportStatus_report_40_20250325-000359.html,40
/node3,0.1091666666666666,0.0591666666666666,1.55,1.55,0.0,0.0,0.27,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node1,0.1066666666666666,0.0625,1.65,1.64,0.0,0.0,5.68,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node4,0.24,0.0941666666666666,1.45,1.45,0.0,0.0,3.61,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node5,0.1041666666666666,0.055,1.46,1.45,0.0,0.0,1.09,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node2,0.165,0.0833333333333333,1.71,1.7,0.0,0.0,5.78,0.0,0.0,0.0,0.0,reportStatus_report_40_20250325-000359.html,40
/node6,0.1275,0.0699999999999999,1.24,1.24,0.0,0.0,3.56,52.0,0.0,0.0508,0.0,reportStatus_report_40_20250324-231609.html,40
/node3,0.1075,0.0625,1.05,1.04,0.0,0.0,3.16,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-231609.html,40
/node1,0.265,0.105,1.62,1.34,0.0,0.0,1.08,784.0,0.0,0.7656,1e-06,reportStatus_report_40_20250324-231609.html,40
/node4,0.12,0.0625,1.03,1.03,0.0,0.0,3.46,112.0,0.0,0.1094,0.0,reportStatus_report_40_20250324-231609.html,40
/node5,0.1083333333333333,0.055,0.966,0.963,0.0,0.0,3.72,8.0,0.0,0.0078,0.0,reportStatus_report_40_20250324-231609.html,40
/node2,0.1025,0.0541666666666666,1.07,1.06,0.0,0.0,6.32,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-231609.html,40
/node6,0.1275,0.0699999999999999,1.24,1.24,0.0,0.0,3.56,52.0,0.0,0.0508,0.0,reportStatus_report_40_20250324-231609.html,40
/node3,0.1075,0.0625,1.05,1.04,0.0,0.0,3.16,4.0,0.0,0.0039,0.0,reportStatus_report_40_20250324-231609.html,40
/node1,0.265,0.105,1.62,1.34,0.0,0.0,1.08,784.0,0.0,0.7656,1e-06,reportStatus_report_40_20250324-231609.html,40
/node4,0.12,0.0625,1.03,1.03,0.0,0.0,3.46,112.0,0.0,0.1094,0.0,reportStatus_report_40_20250324-231609.html,40
/node5,0.1083333333333333,0.055,0.966,0.963,0.0,0.0,3.72,8.0,0.0,0.0078,0.0,reportStatus_report_40_20250324-231609.html,40
/node2,0.1025,0.0541666666666666,1.07,1.06,0.0,0.0,6.32,0.0,0.0,0.0,0.0,reportStatus_report_40_20250324-231609.html,40
