Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node6,0.3341666666666666,0.1333333333333333,1.97,1.97,0.0,0.0,2.37,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node3,0.3608333333333333,0.1875,1.93,1.93,0.0,0.0,2.33,0.0156,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node1,0.3616666666666666,0.1866666666666666,2.03,2.03,0.0,0.0,2.48,0.0352,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node4,0.8408333333333333,0.2666666666666666,1.83,1.83,0.0,0.0,2.32,0.00781,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node5,0.3458333333333334,0.1833333333333333,1.88,1.87,0.0,0.0,0.523,0.00391,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node2,1.0566666666666666,0.395,4.13,4.13,0.0,0.0,4.47,1.36,0.0,0.0013,0.0,statusReports_report_200_20250325-010906.html,200
/node6,0.3341666666666666,0.1333333333333333,1.97,1.97,0.0,0.0,2.37,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node3,0.3608333333333333,0.1875,1.93,1.93,0.0,0.0,2.33,0.0156,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node1,0.3616666666666666,0.1866666666666666,2.03,2.03,0.0,0.0,2.48,0.0352,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node4,0.8408333333333333,0.2666666666666666,1.83,1.83,0.0,0.0,2.32,0.00781,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node5,0.3458333333333334,0.1833333333333333,1.88,1.87,0.0,0.0,0.523,0.00391,0.0,0.0,0.0,statusReports_report_200_20250325-010906.html,200
/node2,1.0566666666666666,0.395,4.13,4.13,0.0,0.0,4.47,1.36,0.0,0.0013,0.0,statusReports_report_200_20250325-010906.html,200
/node6,0.3841666666666667,0.1941666666666666,1.75,1.75,0.0,0.0,2.46,32.0,0.0,0.0312,0.0,statusReports_report_200_20250325-005225.html,200
/node3,0.3625,0.1758333333333333,1.88,1.88,0.0,0.0,2.48,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node1,0.3766666666666666,0.1883333333333333,2.36,2.36,0.0,0.0,2.1,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node4,0.3633333333333333,0.1841666666666666,1.9,1.9,0.0,0.0,2.72,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node5,0.3866666666666666,0.1858333333333333,1.89,1.89,0.0,0.0,1.51,752.0,0.0,0.7344,1e-06,statusReports_report_200_20250325-005225.html,200
/node2,0.6166666666666667,0.3141666666666666,3.8,3.8,0.0,0.0,3.81,604.0,0.0,0.5898,1e-06,statusReports_report_200_20250325-005225.html,200
/node6,0.3841666666666667,0.1941666666666666,1.75,1.75,0.0,0.0,2.46,32.0,0.0,0.0312,0.0,statusReports_report_200_20250325-005225.html,200
/node3,0.3625,0.1758333333333333,1.88,1.88,0.0,0.0,2.48,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node1,0.3766666666666666,0.1883333333333333,2.36,2.36,0.0,0.0,2.1,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node4,0.3633333333333333,0.1841666666666666,1.9,1.9,0.0,0.0,2.72,0.0,0.0,0.0,0.0,statusReports_report_200_20250325-005225.html,200
/node5,0.3866666666666666,0.1858333333333333,1.89,1.89,0.0,0.0,1.51,752.0,0.0,0.7344,1e-06,statusReports_report_200_20250325-005225.html,200
/node2,0.6166666666666667,0.3141666666666666,3.8,3.8,0.0,0.0,3.81,604.0,0.0,0.5898,1e-06,statusReports_report_200_20250325-005225.html,200
/node6,0.3641666666666667,0.1916666666666666,2.02,2.01,0.0,0.0,1.57,64.0,0.0,0.0625,0.0,statusReports_report_200_20250325-011728.html,200
/node3,0.3441666666666667,0.1691666666666666,1.97,1.97,0.0,0.0,2.45,248.0,0.0,0.2422,0.0,statusReports_report_200_20250325-011728.html,200
/node1,0.6375000000000001,0.235,2.1,2.09,0.0,0.0,2.53,304.0,0.0,0.2969,0.0,statusReports_report_200_20250325-011728.html,200
/node4,0.35,0.1691666666666666,1.88,1.88,0.0,0.0,1.68,16.0,0.0,0.0156,0.0,statusReports_report_200_20250325-011728.html,200
/node5,0.3458333333333334,0.1683333333333333,1.89,1.89,0.0,0.0,3.24,152.0,0.0,0.1484,0.0,statusReports_report_200_20250325-011728.html,200
/node2,0.6133333333333334,0.2866666666666667,3.95,3.95,0.0,0.0,4.07,76.0,0.0,0.0742,0.0,statusReports_report_200_20250325-011728.html,200
/node6,0.3641666666666667,0.1916666666666666,2.02,2.01,0.0,0.0,1.57,64.0,0.0,0.0625,0.0,statusReports_report_200_20250325-011728.html,200
/node3,0.3441666666666667,0.1691666666666666,1.97,1.97,0.0,0.0,2.45,248.0,0.0,0.2422,0.0,statusReports_report_200_20250325-011728.html,200
/node1,0.6375000000000001,0.235,2.1,2.09,0.0,0.0,2.53,304.0,0.0,0.2969,0.0,statusReports_report_200_20250325-011728.html,200
/node4,0.35,0.1691666666666666,1.88,1.88,0.0,0.0,1.68,16.0,0.0,0.0156,0.0,statusReports_report_200_20250325-011728.html,200
/node5,0.3458333333333334,0.1683333333333333,1.89,1.89,0.0,0.0,3.24,152.0,0.0,0.1484,0.0,statusReports_report_200_20250325-011728.html,200
/node2,0.6133333333333334,0.2866666666666667,3.95,3.95,0.0,0.0,4.07,76.0,0.0,0.0742,0.0,statusReports_report_200_20250325-011728.html,200
/node6,0.5933333333333334,0.2508333333333333,1.73,1.72,0.0,0.0,2.17,1.75,0.0,0.0017,0.0,statusReports_report_200_20250325-004444.html,200
/node3,0.3541666666666667,0.1875,1.84,1.84,0.0,0.0,2.14,0.0508,0.0,0.0,0.0,statusReports_report_200_20250325-004444.html,200
/node1,0.3766666666666666,0.1908333333333333,2.68,2.68,0.0,0.0,2.5,0.109,0.0,0.0001,0.0,statusReports_report_200_20250325-004444.html,200
/node4,0.3633333333333333,0.1925,1.73,1.73,0.0,0.0,2.21,0.0781,0.0,0.0001,0.0,statusReports_report_200_20250325-004444.html,200
