Node,CPU%(max),CPU%(avg),Memory(max) [GB],Memory(avg) [GB],Traffic In [B],Traffic Out [B],Disc Write [B],Disc Read [B],Disc Write [MB],Disc Read [KB],Disc Read [GB],ReportFile,Rate
/node1,0.29,0.1625,2.43,2.43,0.0,0.0,1.48,24.0,0.0,0.0234,0.0,statusReports_report_140_20250325-005043.html,140
/node4,0.2583333333333333,0.1575,1.95,1.94,0.0,0.0,7.91,28.0,0.0,0.0273,0.0,statusReports_report_140_20250325-005043.html,140
/node5,0.2508333333333333,0.1416666666666666,1.88,1.88,0.0,0.0,1.43,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-005043.html,140
/node2,0.5716666666666667,0.3025,3.83,3.83,0.0,0.0,1.47,164.0,0.0,0.1602,0.0,statusReports_report_140_20250325-005043.html,140
/node6,0.2583333333333333,0.13,1.8,1.8,0.0,0.0,1.89,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-005839.html,140
/node3,0.2541666666666666,0.1341666666666666,1.92,1.92,0.0,0.0,1.54,964.0,0.0,0.9414,1e-06,statusReports_report_140_20250325-005839.html,140
/node1,0.2958333333333333,0.1691666666666666,2.15,2.15,0.0,0.0,2.07,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-005839.html,140
/node4,0.265,0.1399999999999999,1.88,1.88,0.0,0.0,2.38,80.0,0.0,0.0781,0.0,statusReports_report_140_20250325-005839.html,140
/node5,0.2833333333333333,0.1425,1.88,1.88,0.0,0.0,2.47,188.0,0.0,0.1836,0.0,statusReports_report_140_20250325-005839.html,140
/node2,0.4216666666666666,0.2291666666666666,4.2,4.2,0.0,0.0,1.48,112.0,0.0,0.1094,0.0,statusReports_report_140_20250325-005839.html,140
/node6,0.2583333333333333,0.13,1.8,1.8,0.0,0.0,1.89,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-005839.html,140
/node3,0.2541666666666666,0.1341666666666666,1.92,1.92,0.0,0.0,1.54,964.0,0.0,0.9414,1e-06,statusReports_report_140_20250325-005839.html,140
/node1,0.2958333333333333,0.1691666666666666,2.15,2.15,0.0,0.0,2.07,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-005839.html,140
/node4,0.265,0.1399999999999999,1.88,1.88,0.0,0.0,2.38,80.0,0.0,0.0781,0.0,statusReports_report_140_20250325-005839.html,140
/node5,0.2833333333333333,0.1425,1.88,1.88,0.0,0.0,2.47,188.0,0.0,0.1836,0.0,statusReports_report_140_20250325-005839.html,140
/node2,0.4216666666666666,0.2291666666666666,4.2,4.2,0.0,0.0,1.48,112.0,0.0,0.1094,0.0,statusReports_report_140_20250325-005839.html,140
/node6,0.3825,0.1775,1.72,1.72,0.0,0.0,1.28,0.418,0.0,0.0004,0.0,statusReports_report_140_20250325-004240.html,140
/node3,0.4058333333333333,0.1525,1.84,1.84,0.0,0.0,1.93,1.07,0.0,0.001,0.0,statusReports_report_140_20250325-004240.html,140
/node1,0.29,0.1333333333333333,2.9,2.9,0.0,0.0,2.76,0.141,0.0,0.0001,0.0,statusReports_report_140_20250325-004240.html,140
/node4,0.2583333333333333,0.1616666666666666,1.73,1.73,0.0,0.0,2.21,0.145,0.0,0.0001,0.0,statusReports_report_140_20250325-004240.html,140
/node5,0.3691666666666666,0.1558333333333333,1.85,1.85,0.0,0.0,1.72,0.0508,0.0,0.0,0.0,statusReports_report_140_20250325-004240.html,140
/node2,0.6683333333333333,0.3233333333333333,3.81,3.81,0.0,0.0,2.93,0.555,0.0,0.0005,0.0,statusReports_report_140_20250325-004240.html,140
/node6,0.3825,0.1775,1.72,1.72,0.0,0.0,1.28,0.418,0.0,0.0004,0.0,statusReports_report_140_20250325-004240.html,140
/node3,0.4058333333333333,0.1525,1.84,1.84,0.0,0.0,1.93,1.07,0.0,0.001,0.0,statusReports_report_140_20250325-004240.html,140
/node1,0.29,0.1333333333333333,2.9,2.9,0.0,0.0,2.76,0.141,0.0,0.0001,0.0,statusReports_report_140_20250325-004240.html,140
/node4,0.2583333333333333,0.1616666666666666,1.73,1.73,0.0,0.0,2.21,0.145,0.0,0.0001,0.0,statusReports_report_140_20250325-004240.html,140
/node5,0.3691666666666666,0.1558333333333333,1.85,1.85,0.0,0.0,1.72,0.0508,0.0,0.0,0.0,statusReports_report_140_20250325-004240.html,140
/node2,0.6683333333333333,0.3233333333333333,3.81,3.81,0.0,0.0,2.93,0.555,0.0,0.0005,0.0,statusReports_report_140_20250325-004240.html,140
/node6,0.4083333333333334,0.1975,1.97,1.97,0.0,0.0,2.89,36.0,0.0,0.0352,0.0,statusReports_report_140_20250325-011540.html,140
/node3,0.33,0.1591666666666666,1.97,1.97,0.0,0.0,1.34,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-011540.html,140
/node1,0.2483333333333333,0.1208333333333333,2.09,2.09,0.0,0.0,7.44,88.0,0.0,0.0859,0.0,statusReports_report_140_20250325-011540.html,140
/node4,0.79,0.2558333333333333,1.88,1.88,0.0,0.0,1.81,16.0,0.0,0.0156,0.0,statusReports_report_140_20250325-011540.html,140
/node5,0.2508333333333333,0.1158333333333333,1.89,1.89,0.0,0.0,1.81,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-011540.html,140
/node2,0.6291666666666667,0.3125,4.01,3.96,0.0,0.0,4.55,36.0,0.0,0.0352,0.0,statusReports_report_140_20250325-011540.html,140
/node6,0.4083333333333334,0.1975,1.97,1.97,0.0,0.0,2.89,36.0,0.0,0.0352,0.0,statusReports_report_140_20250325-011540.html,140
/node3,0.33,0.1591666666666666,1.97,1.97,0.0,0.0,1.34,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-011540.html,140
/node1,0.2483333333333333,0.1208333333333333,2.09,2.09,0.0,0.0,7.44,88.0,0.0,0.0859,0.0,statusReports_report_140_20250325-011540.html,140
/node4,0.79,0.2558333333333333,1.88,1.88,0.0,0.0,1.81,16.0,0.0,0.0156,0.0,statusReports_report_140_20250325-011540.html,140
/node5,0.2508333333333333,0.1158333333333333,1.89,1.89,0.0,0.0,1.81,0.0,0.0,0.0,0.0,statusReports_report_140_20250325-011540.html,140
/node2,0.6291666666666667,0.3125,4.01,3.96,0.0,0.0,4.55,36.0,0.0,0.0352,0.0,statusReports_report_140_20250325-011540.html,140
